typeID,groupID,typeName,mass,volume,capacity,portionSize,marketGroupID,,,,,
39269,1311,Damnation Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39270,1311,Damnation Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39271,1311,Damnation Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39272,1311,Damnation Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39273,1311,Damnation Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39274,1311,Abaddon Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39275,1311,Abaddon Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39276,1311,Abaddon Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39277,1311,Abaddon Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39278,1311,Abaddon Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39279,1311,Apocalypse Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39280,1311,Apocalypse Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39281,1311,Apocalypse Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39282,1311,Apocalypse Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39283,1311,Apocalypse Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39284,1311,Armageddon Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39285,1311,Armageddon Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39286,1311,Armageddon Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39287,1311,Armageddon Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39288,1311,Armageddon Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39289,1311,Redeemer Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39290,1311,Redeemer Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39291,1311,Redeemer Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39292,1311,Redeemer Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39293,1311,Redeemer Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39294,1311,Paladin Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39295,1311,Paladin Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39296,1311,Paladin Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39297,1311,Paladin Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39298,1311,Paladin Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39299,1311,Revelation Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39300,1311,Revelation Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39301,1311,Revelation Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39302,1311,Revelation Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39303,1311,Revelation Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39304,1311,Archon Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39305,1311,Archon Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39306,1311,Archon Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39307,1311,Archon Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39308,1311,Archon Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39309,1311,Aeon Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39310,1311,Aeon Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39311,1311,Aeon Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39312,1311,Aeon Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39313,1311,Aeon Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39314,1311,Avatar Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39315,1311,Avatar Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39316,1311,Avatar Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39317,1311,Avatar Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39318,1311,Avatar Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39319,1311,Bestower Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39320,1311,Bestower Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39321,1311,Bestower Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39322,1311,Bestower Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39323,1311,Bestower Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39324,1311,Sigil Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39325,1311,Sigil Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39326,1311,Sigil Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39327,1311,Sigil Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39328,1311,Sigil Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39329,1311,Prorator Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39330,1311,Prorator Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39331,1311,Prorator Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39332,1311,Prorator Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39333,1311,Prorator Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39334,1311,Impel Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39335,1311,Impel Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39336,1311,Impel Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39337,1311,Impel Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39338,1311,Impel Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39339,1311,Providence Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39340,1311,Providence Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39341,1311,Providence Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39342,1311,Providence Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39343,1311,Providence Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39344,1311,Ark Raata Sunset Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39345,1311,Ark Raata Sunset Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39346,1311,Ark Raata Sunset Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39347,1311,Ark Raata Sunset Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39348,1311,Ark Raata Sunset Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39349,1311,Bantam Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39350,1311,Bantam Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39351,1311,Bantam Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39352,1311,Bantam Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39353,1311,Bantam Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39354,1311,Condor Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39355,1311,Condor Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39356,1311,Condor Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39357,1311,Condor Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39358,1311,Condor Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39359,1311,Griffin Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39360,1311,Griffin Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39361,1311,Griffin Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39362,1311,Griffin Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39363,1311,Griffin Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39364,1311,Heron Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39365,1311,Heron Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39366,1311,Heron Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39367,1311,Heron Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39368,1311,Heron Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39369,1311,Kestrel Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39370,1311,Kestrel Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39371,1311,Kestrel Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39372,1311,Kestrel Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39373,1311,Kestrel Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39374,1311,Merlin Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39375,1311,Merlin Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39376,1311,Merlin Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39377,1311,Merlin Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39378,1311,Merlin Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39379,1311,Harpy Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39380,1311,Harpy Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39381,1311,Harpy Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39382,1311,Harpy Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39383,1311,Harpy Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39384,1311,Hawk Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39385,1311,Hawk Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39386,1311,Hawk Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39387,1311,Hawk Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39388,1311,Hawk Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39389,1311,Buzzard Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39390,1311,Buzzard Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39391,1311,Buzzard Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39392,1311,Buzzard Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39393,1311,Buzzard Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39394,1311,Manticore Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39395,1311,Manticore Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39396,1311,Manticore Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39397,1311,Manticore Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39398,1311,Manticore Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39399,1311,Kitsune Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39400,1311,Kitsune Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39401,1311,Kitsune Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39402,1311,Kitsune Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39403,1311,Kitsune Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39404,1311,Crow Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39405,1311,Crow Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39406,1311,Crow Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39407,1311,Crow Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39408,1311,Crow Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39409,1311,Raptor Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39410,1311,Raptor Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39411,1311,Raptor Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39412,1311,Raptor Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39413,1311,Raptor Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39414,1311,Corax Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39415,1311,Corax Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39416,1311,Corax Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39417,1311,Corax Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39418,1311,Corax Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39419,1311,Cormorant Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39420,1311,Cormorant Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39421,1311,Cormorant Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39422,1311,Cormorant Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39423,1311,Cormorant Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39424,1311,Flycatcher Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39425,1311,Flycatcher Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39426,1311,Flycatcher Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39427,1311,Flycatcher Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39428,1311,Flycatcher Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39429,1311,Blackbird Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39430,1311,Blackbird Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39431,1311,Blackbird Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39432,1311,Blackbird Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39433,1311,Blackbird Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39434,1311,Caracal Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39435,1311,Caracal Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39436,1311,Caracal Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39437,1311,Caracal Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39438,1311,Caracal Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39439,1311,Moa Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39440,1311,Moa Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39441,1311,Moa Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39442,1311,Moa Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39443,1311,Moa Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39444,1311,Osprey Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39445,1311,Osprey Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39446,1311,Osprey Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39447,1311,Osprey Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39448,1311,Osprey Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39449,1311,Cerberus Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39450,1311,Cerberus Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39451,1311,Cerberus Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39452,1311,Cerberus Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39453,1311,Cerberus Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39454,1311,Eagle Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39455,1311,Eagle Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39456,1311,Eagle Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39457,1311,Eagle Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39458,1311,Eagle Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39459,1311,Onyx Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39460,1311,Onyx Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39461,1311,Onyx Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39462,1311,Onyx Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39463,1311,Onyx Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39464,1311,Basilisk Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39465,1311,Basilisk Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39466,1311,Basilisk Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39467,1311,Basilisk Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39468,1311,Basilisk Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39469,1311,Falcon Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39470,1311,Falcon Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39471,1311,Falcon Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39472,1311,Falcon Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39473,1311,Falcon Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39474,1311,Rook Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39475,1311,Rook Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39476,1311,Rook Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39477,1311,Rook Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39478,1311,Rook Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39479,1311,Drake Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39480,1311,Drake Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39481,1311,Drake Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39482,1311,Drake Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39483,1311,Drake Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39484,1311,Ferox Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39485,1311,Ferox Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39486,1311,Ferox Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39487,1311,Ferox Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39488,1311,Ferox Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39489,1311,Naga Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39490,1311,Naga Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39491,1311,Naga Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39492,1311,Naga Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39493,1311,Naga Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39494,1311,Nighthawk Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39495,1311,Nighthawk Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39496,1311,Nighthawk Blue Tiger Serenity Only SKIN (30 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39497,1311,Nighthawk Blue Tiger Serenity Only SKIN (90 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39498,1311,Nighthawk Blue Tiger Serenity Only SKIN (365 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
39499,1311,Vulture Blue Tiger Serenity Only SKIN (Permanent),0.00E+00,0.01,0.00E+00,1,None,,,,,
39500,1311,Vulture Blue Tiger Serenity Only SKIN (7 Days),0.00E+00,0.01,0.00E+00,1,None,,,,,
